75.8,3879,3450,81131,1472987,1,1,254.8989565,2.400297298,109.0195979,9.103577593,114.6179689,12.35778129,142.2626623,8.100139116,115.2136411,30.93160856,115.2136411,30.93160856,119.8839399,41.14127675,39.96156783,14.53942597,90.33978111,8.68449282,78.52405192,7.227499974,82.36955968,6.970175761,0,3929,0,0,0,81131,0,3493,613,3316,3,20,1410,18437,32149,22949,5978,185,0,20,3473,142,3787,0,251,25886,49303,5647,44,0,0,0,1610,1883,0,51,3878,0,0,0,0,479,30897,44979,4772,4,0,0,0,317,3176,0,0,100,3419,410,32470,28628,14708,4272,967,85,1,0,184,2933,376,40,2325,1563,1,21723,21876,20377,11169,4271,1319,363,33,0,0,325,3035,133,228,2755,946,47716,30838,2577,233,2569,691,1642,2287,63322,17809,2159,1334,0,3929,514,80617,0,3493,0,14,3915,1727,79404,2,3491,0,0,3929,701,80430,0,3493,0,7.438955139,76.32027257,3.180011357,5.167518455,7.893242476,0,0,0,0,56
80.1,3905,738,32629,1674126,3.484032869,1,254.0192061,7.410662586,83.82816901,8.612200966,110.0512164,8.894759185,141.8427657,16.92447558,132.9760772,34.77237433,132.9760772,34.77237433,132.6880922,40.42901369,32.23277849,9.781545809,88.53674776,8.118376504,93.4809219,7.944396105,91.34724712,8.018120054,0,3905,0,0,0,32629,0,738,3852,53,163,2380,11176,13639,4892,375,4,0,0,626,112,70,3835,85,3554,16159,10812,1823,195,1,0,0,119,619,0,234,3671,0,20,791,5146,9167,9078,6228,1686,513,0,0,47,261,376,54,0,84,2556,1265,1776,3255,9905,10751,5643,1196,103,0,63,308,367,62,1413,2425,5,1100,1677,3007,8156,8883,6336,2769,615,81,5,75,387,276,92,2440,1373,4143,18335,10151,75,351,312,2594,1311,16894,15735,721,17,0,3905,176,32453,0,738,0,0,3905,2094,30535,0,738,0,0,3905,1163,31466,0,738,0,3.401842665,0,96.59815734,0,0,0,0,0,0,154
80.5,14535,2937,49438,1296933,1,1,254.9203302,1.420760151,84.43309254,34.6783612,123.8722394,19.59012676,104.5840385,28.58497275,119.1106732,43.44174314,119.1106732,43.44174314,157.0529068,72.51274275,26.47017544,16.7354718,80.10959752,21.15567794,82.89157207,21.05188816,83.05118679,21.13650276,0,14535,0,0,0,49438,0,2937,12651,1884,105,3043,14740,19356,10167,1881,99,22,25,2161,776,824,13711,35,3028,19487,20330,5593,853,112,0,0,818,2119,72,11687,2776,18,241,7978,21303,15496,3535,672,148,47,6,154,1626,1090,53,3,5,1440,9425,3670,4108,14860,14021,10763,4661,976,49,0,611,1485,841,1110,5952,7437,36,1165,8096,11683,10996,9132,5594,2220,515,36,1,704,1818,415,1544,4539,8452,14989,22807,11642,712,890,1335,11378,3157,23459,25979,2646,291,2078,12457,2348,47090,680,2256,1,2267,12268,13955,35483,238,2602,97,2028,12507,6808,42630,424,2511,2,9.187415557,9.901563405,39.56765103,26.09534839,0,15.24802162,0,0,0,276
67.6,30768,38394,38460,1342925,1,1,254.9915497,0.635250227,99.50162507,11.70949307,108.837006,20.71090485,111.0535946,28.85154242,79.92185731,35.94409803,79.92185731,35.94409803,150.5616875,64.11422331,42.18428237,21.90070217,79.51625065,13.3195765,74.08157826,15.05863691,76.01313053,13.86964921,0,30768,0,0,0,38460,0,38394,16539,14229,0,8,190,2837,12199,14073,7154,1798,201,16014,22380,7425,23343,284,2753,17561,11274,5338,1216,33,1,0,531,37863,46,19675,11047,164,496,2886,13242,11299,4887,3481,1789,216,0,65,4703,16314,14288,2965,59,6767,23130,871,6831,14011,12285,4979,327,27,0,0,35527,2857,10,4800,23030,2878,60,2617,9038,11136,9528,5285,746,102,8,0,0,36324,2070,0,2029,12655,16084,7475,15638,15347,29810,7726,858,13837,16931,14595,23865,37937,457,1573,29195,6464,31996,2720,35659,15,9532,21236,19263,19197,511,32899,4984,6126,24642,16218,22242,1707,36549,138,8.943414932,48.92282468,4.489819263,26.33074049,7.265690536,0.104857775,0,0,3.94265233,988
86.9,19132,6807,5631,1492553,1,1,255,0,110.9898093,24.48569444,68.46710217,20.17184592,59.43825451,24.53022062,52.29594366,38.37118392,52.29594366,38.37118392,124.9482101,79.69508556,56.54397701,30.89540441,63.03825451,13.65650985,54.81452835,12.2105256,57.9470081,12.19652467,0,19135,0,0,0,5631,4,6804,7196,11939,0,306,4027,1296,2,0,0,0,0,1894,4914,16927,2208,0,2033,3579,19,0,0,0,0,0,1749,5059,6224,12230,681,0,3515,2116,0,0,0,0,0,0,93,1204,1476,3000,641,342,52,10640,8115,380,1587,2010,1530,416,77,11,0,0,5842,853,113,9256,8837,1034,8,1450,604,1826,1169,437,109,30,6,0,0,5937,827,44,4589,6447,8099,2412,2957,262,5208,754,846,5535,13600,2123,3508,5283,1525,8654,10481,845,4786,5091,1192,525,16109,3026,3875,1756,4406,1837,565,14152,4983,2654,2977,5113,1262,433,87.12183577,0,0.005145092,7.733072649,5.139946491,0,0,0,0,146
43.5,7178,6873,79305,1591360,1,1,255,0,104.7262469,9.946429417,125.1958763,15.9508205,159.0231262,27.58628189,97.68130343,30.53773364,97.68130343,30.53773364,54.46043466,33.42782839,37.82571747,11.52456151,86.73112288,11.19101549,83.42128727,10.75054413,84.88367233,10.81562884,0,7178,0,0,0,79305,0,6873,2429,4749,0,78,2290,17504,26283,17778,10488,3985,899,1220,5653,243,6935,2,1169,13700,20406,26202,16396,1430,0,0,797,6076,0,560,6618,0,4,52,4751,13191,14665,19058,22858,4726,0,104,708,2007,3111,924,19,393,6490,295,35770,33490,8342,1578,124,1,0,0,2366,4377,130,239,5603,1336,0,9215,45135,16882,6076,1720,260,16,1,0,0,2863,3979,31,3522,3528,128,72438,6606,261,4832,1968,73,3224,3954,57782,21523,6004,869,107,7071,891,78414,987,5886,0,241,6937,3349,75956,389,6173,311,165,7013,1996,77309,782,6091,0,0,100,0,0,0,0,0,0,0,578
61,54775,16577,91509,1562061,1.099411607,1,248.5034596,14.42814157,109.1157462,20.64095808,123.0011319,26.76811201,137.8072478,23.91931251,91.44895461,55.63376434,91.44895461,55.63376434,114.0437974,81.12202513,31.47897764,16.76161232,119.5555089,34.76402331,111.1114377,29.40314732,113.7991967,30.69442048,0,54775,0,0,0,91509,0,16577,22496,32279,0,0,2,541,19582,40114,23420,7392,458,219,16358,8440,46335,0,207,11235,39775,30417,9261,610,4,0,10834,5743,2,11717,43056,0,0,0,0,5,1219,23147,36639,30499,0,0,453,12347,3646,130,1,17372,27387,10016,22355,45444,15023,6067,2028,539,52,1,2436,7318,6823,15359,21892,17172,352,13912,26489,30402,11323,5544,2530,952,311,44,2,2740,9465,4372,16316,17052,21407,74264,15670,1575,1210,3243,12124,35319,19456,80995,10514,16118,459,74,54701,4518,86991,63,16269,245,361,54414,5018,86491,0,15564,1013,154,54621,4693,86816,18,16321,238,84.11282608,0,0,6.168722046,0.085317614,9.633134259,0,0,0,15
54.5,40922,10845,79095,1856601,1.144975305,1.198823214,253.3929427,6.889783071,110.5669078,16.716622,123.9438933,24.97134018,123.397659,25.92933078,201.9028884,52.70063017,201.9028884,52.70063017,55.37065637,50.55678115,27.92234006,16.35725723,110.3457553,24.66939679,108.6918528,25.51648269,109.7501344,25.26505523,0,40922,0,0,0,79095,0,10845,10645,30277,0,2,17,259,2738,17332,33855,17679,7213,32,10813,4897,36025,1,1830,12423,39970,21622,3145,104,0,0,4596,6249,24,17740,23158,0,0,21,4862,17527,38547,17438,700,0,0,13,1482,7657,1577,113,3,1472,2775,36675,17606,190,211,264,602,3251,35213,21758,996,683,9166,1427,1320,17376,20799,17511,164,151,158,182,312,714,3222,25687,30994,1008,1291,8546,21873,16573,2476,76519,2549,27,2183,6071,2591,29369,11553,46028,33067,10030,815,56,40866,4,79091,50,10777,18,430,40492,766,78329,0,10421,424,86,40836,82,79013,8,10812,25,0,59.47990544,0,0,0,0,40.29156816,0.228526399,0,60
76,13358,5268,24582,1461789,1,1,249.1020118,25.04528562,128.8564804,27.71385412,110.4957744,28.38951805,179.6452771,39.90319864,68.26382013,44.73618134,68.26382013,44.73618134,22.17926857,17.89938491,29.10156308,21.32628606,68.90860818,26.27239554,68.22683419,23.97502598,68.43519557,24.72689813,0,13371,0,0,0,24582,0,5268,415,12956,0,0,0,25,643,3316,6509,6315,7774,1,5267,3256,10115,252,4316,14548,5084,375,7,0,0,0,2716,2552,0,1947,11424,0,0,6,340,1625,1703,8458,6807,5643,0,12,1369,1242,83,1079,1483,3498,9637,236,10953,9221,3571,736,101,0,0,0,3091,2074,103,3304,8981,1086,0,5552,8785,6782,2530,729,197,7,0,0,0,3351,1903,14,12533,837,1,24041,541,0,5133,135,0,8750,4621,13792,10790,3335,1933,2937,10434,4602,19980,1741,3527,0,3240,10131,9637,14945,2481,2787,0,3205,10166,6997,17585,2568,2700,0,0,27.36131934,0,0,0,0,0,45.27736132,27.36131934,200
85.5,15429,6896,14244,1629766,1,1,255,0,108.4352194,18.92564648,74.68714758,14.83323787,94.10428414,22.39182391,97.75094308,39.81530213,151.5950483,24.5724971,83.95903817,48.01601806,50.5512995,29.53835965,64.99747229,10.48268849,57.40281288,9.422051423,60.45660769,8.614937641,0,15429,0,0,0,14244,0,6896,6300,9129,320,915,1675,3906,4333,2696,398,1,0,2819,4077,14031,1398,548,4570,5650,2167,993,193,65,58,0,4344,2552,117,13013,2299,88,121,558,6251,4550,1604,851,214,7,17,80,2656,3031,684,348,80,1807,12011,1611,6955,5124,1565,477,105,14,4,0,3019,3569,308,8,1921,13371,129,138,3,12,39,85,575,3107,4983,3222,2080,17,3309,3570,4127,9604,1698,11828,2254,162,2662,3797,437,5961,9468,5430,8814,6109,787,5748,9681,477,13767,4996,1890,10,12755,2674,5469,8775,3965,2910,21,11252,4177,2676,11568,4880,2007,9,55.68048111,0,30.10851092,1.660347758,12.55066022,0,0,0,0,642
88.6,26920,26316,73826,1365025,1,1,254.9999629,0.006094842,154.364153,21.1331147,91.10003715,19.13874412,126.243425,34.92293652,124.7884844,40.6090998,124.7884844,40.6090998,131.7955052,59.71303058,35.78261516,15.05172659,82.94799406,13.00558278,77.60746657,11.05506499,79.46901932,11.35694527,0,26920,0,0,0,73826,0,26316,375,26545,0,0,11,261,4260,19604,30160,14619,4911,13,26303,15536,11384,0,48,6320,21133,31045,14976,304,0,0,5681,20635,143,11165,15612,0,0,0,2,401,7560,10851,14184,40828,39,264,1616,6988,9028,6203,2178,590,19782,6548,392,43,35,132,839,9079,43558,19748,51,5231,21034,273,14221,11659,767,375,30,33,26,74,270,1302,9142,34302,28272,96,7717,18503,2136,14046,10738,67385,6411,30,19819,5538,959,14317,12603,64308,9518,23885,2431,538,26382,93,73733,3424,21981,911,3245,23675,952,72874,698,24940,678,1816,25104,409,73417,2521,23470,325,90.70389348,0,0,6.808916483,1.555896323,0.931293713,0,0,0,136
82.4,7854,1927,25992,1499864,1,1,254.9975809,0.214391791,129.4413038,15.11895378,103.692386,19.0530996,127.775783,25.97342664,89.8666979,40.7535043,197.1019862,45.49745601,76.66030048,50.31070618,53.71059333,20.61272418,85.46765979,13.33360264,85.86083524,15.4844306,92.11293608,14.89197413,0,7854,0,0,0,25992,0,1927,241,7613,0,0,0,40,370,6717,15258,3582,25,872,1055,2714,5140,0,0,2622,19394,3879,97,0,0,0,316,1611,5,3272,4577,0,0,0,0,77,13237,10582,2049,47,0,24,128,1167,581,26,1,1496,5741,617,5311,12101,5257,2081,1032,210,0,0,932,831,164,65,567,3937,3285,402,18,30,47,115,431,1679,6580,9016,7674,14,329,1584,2775,4303,776,23419,2550,23,1131,703,93,1504,6350,10994,14998,1237,690,44,7810,3,25989,89,1296,542,274,7580,155,25837,13,1138,776,1,7853,0,25992,7,1270,650,19.05502021,22.72303388,58.22194591,0,0,0,0,0,0,374
52.9,2135,0,13171,1677421,1,1,255,0,131.6112412,16.84489208,93.67166276,18.7661937,152.5967213,38.23102084,153.9500407,38.63181067,153.9500407,38.63181067,235.4248244,29.5498537,53.96487119,18.61583666,83.09180328,11.65052675,73.61686183,7.998025558,77.69039813,8.635934199,0,2135,0,0,0,13171,0,0,85,2050,0,0,0,0,0,12,1615,7026,4518,0,0,1163,972,0,10020,3151,0,0,0,0,0,0,0,0,0,343,1792,0,0,5,1895,8260,2919,92,0,0,0,0,0,0,0,0,0,0,971,1164,6,3220,8346,1575,24,0,0,0,0,0,0,0,551,1425,159,5,117,4484,6543,1943,76,3,0,0,0,0,0,0,0,47,2088,22,8998,4151,0,0,0,377,1758,2244,10927,0,0,9,2126,45,13126,0,0,0,317,1818,2553,10618,0,0,0,128,2007,195,12976,0,0,0,0,100,0,0,0,0,0,0,0,277
79.3,19418,12055,6041,1501066,2.346475363,1.14911747,255,0,129.0474302,16.55777856,111.8480276,16.53146735,135.1260686,25.52410648,141.037903,31.4854699,141.037903,31.4854699,143.9673499,68.12496859,37.59444845,16.7531593,101.0097332,9.122066129,95.49165723,10.29026921,99.49732207,8.968854685,0,19418,0,0,0,6041,0,12055,410,19008,0,0,0,0,0,0,22,2677,3342,2332,9723,2727,16691,0,1488,3402,1134,17,0,0,0,0,230,11825,0,4513,14905,0,0,366,2126,1836,1474,238,1,0,0,0,64,7271,4471,244,5,131,12414,6873,108,9,21,75,688,3887,1138,115,5,1994,10056,82,5594,13318,424,108,3,9,17,47,166,1279,3262,975,175,10,4190,7855,2408,6914,10096,5278,738,25,6052,4936,1067,9691,9727,1116,4925,10602,1453,0,19418,0,6041,0,10526,1529,28,19390,1285,4756,0,5600,6455,0,19418,31,6010,0,9565,2490,2.174011504,7.975904706,89.61456588,0,0.235517913,0,0,0,0,586
59.5,21616,31855,58673,1718268,1,1,254.9927456,1.067212629,106.2559375,18.60140732,95.68736716,22.95783492,85.17369005,21.17214873,73.91329253,38.65957353,73.91329253,38.65957353,77.52943351,49.21407447,48.99773588,24.56514543,86.05540153,14.15023423,82.05193605,15.35449241,84.00365031,14.58111689,0,21642,0,0,1,58672,0,31855,9721,11921,36,711,3833,9293,13846,15035,12195,3410,314,29831,2024,10704,10938,136,8487,28614,14788,5049,1426,171,2,0,1034,30821,557,19572,1513,23,928,13402,26699,13225,4185,186,24,1,89,1242,17989,12127,408,0,0,6324,14461,857,16791,23418,13034,4379,913,137,1,0,31324,526,5,4735,14723,2155,29,9384,16976,16183,10078,4232,1408,345,67,0,0,31496,357,2,7041,12406,2195,42077,15559,1037,31004,841,10,7094,14548,26300,32373,29851,2004,261,21381,1286,57387,2424,12841,16590,2179,19463,6418,52255,331,10541,20983,758,20884,3239,55434,1499,13129,17227,0,80.0755175,1.712628953,5.090688423,0,11.67824152,0.890027645,0,0.552895961,149
54.3,5829,8146,79034,1474167,1,1,255,0,100.3288419,12.10065255,104.238615,12.87308583,94.4161692,14.61482347,173.514583,33.50270134,173.514583,33.50270134,119.7443288,53.3392926,46.41037012,22.71553819,98.15725738,15.36050917,85.01705611,17.0274143,90.29438854,15.61323462,0,5863,0,0,0,79034,0,8169,2665,3198,0,4,637,13895,30965,22308,8963,2087,175,3621,4548,1129,4734,0,900,25307,34587,17935,305,0,0,0,873,7296,11,5502,350,0,0,1475,31205,29144,17148,62,0,0,9,73,5824,2262,1,0,0,2,1179,4682,1,4,46,135,497,4217,50439,23695,1,242,7926,2,587,4738,536,0,1,11,35,77,208,661,4345,36016,37680,1,671,7497,400,3821,1642,67678,10917,439,2717,5123,329,2124,3739,45031,34003,4896,3273,0,5863,8,79026,2,8026,141,185,5678,1269,77765,7,7471,691,2,5861,43,78991,4,7958,207,0,95.75411914,1.235741445,0,0,0,3.010139417,0,0,301
83.7,59358,18272,75943,1337516,1,1,242.5386132,22.93147112,88.28382021,16.12562374,108.4130025,33.7716906,80.14825297,24.92437857,106.7666363,86.54030143,198.7603524,51.20640778,50.60979144,67.22326106,38.09531992,24.08802625,81.68152566,31.69229926,75.84708043,30.89303891,78.43202264,31.15346243,5,59353,0,0,0,75943,0,18272,46657,12701,2,132,1368,7902,30945,28093,7172,325,4,8459,9813,21146,38212,0,191,14466,25895,26222,8692,458,19,0,18272,0,4546,50103,4709,12,80,2241,19025,19267,21001,13288,992,37,588,16512,1149,19,4,0,0,23107,18803,17448,4673,9041,17653,9607,5355,3861,3845,21908,7831,7016,3425,956,3646,26630,28126,3931,132,133,158,270,546,1770,6620,18157,44226,192,1810,16270,39319,13410,6629,56869,18703,371,14347,3790,135,32166,27192,45908,30035,7638,10634,14082,45276,1747,74196,7552,10714,6,28713,30645,8106,67837,8926,9286,60,23353,36005,3760,72183,11170,7098,4,1.530844238,92.81311575,1.839034002,1.323700298,2.493305714,0,0,0,0,622
64.3,2362,2489,10704,1424370,1,1,255,0,124.9906859,13.70756777,133.9745978,23.39449064,167.1486029,13.34034399,95.18007767,46.87963048,95.18007767,46.87963048,86.81117697,45.34264946,33.83234547,11.28119673,108.0677392,16.7247336,97.04106689,15.33865923,100.8069433,15.57999083,0,2362,0,0,0,10704,0,2489,39,2323,0,0,1,393,4144,4501,1576,89,0,73,2416,91,2271,0,0,1,384,3053,4213,2977,76,0,512,1977,0,11,2351,0,0,0,0,0,0,1,3652,7051,0,0,0,153,1932,404,0,418,1638,306,1222,6294,2184,834,157,13,0,0,984,1241,264,308,1511,514,29,140,3668,4183,1608,779,277,49,0,0,0,1071,1304,114,458,1639,265,9772,924,8,775,1473,241,1418,944,9759,945,1961,528,0,2362,0,10704,0,2434,55,0,2362,2,10702,16,2378,95,0,2362,0,10704,2,2480,7,0,100,0,0,0,0,0,0,0,3
67.6,31690,7761,53308,1617825,1.016568661,1,255,0,120.066267,11.79910472,99.93351215,13.7423363,124.9044809,20.17529749,77.31380757,31.19864057,77.31380757,31.19864057,24.66235405,13.93250794,32.67071631,16.85741543,83.07368255,13.82707537,80.90934049,14.87983841,82.37876302,14.50627566,0,31690,0,0,0,53308,0,7761,1623,30067,0,1,157,4842,11895,15445,14029,6504,435,3304,4457,9635,22055,4,8559,19363,13968,10166,1248,0,0,0,132,7629,2,9498,22190,0,1,329,13086,12761,12645,9637,4843,6,0,0,123,5353,2263,22,0,5955,25221,514,26528,17285,7267,1920,272,34,2,0,4220,3518,23,3855,26050,1758,27,16116,17962,11385,5310,1968,445,101,19,2,0,4822,2928,11,29877,1813,0,51914,1394,0,7707,54,0,19698,11992,33192,20116,7520,241,543,31147,120,53188,1493,5963,305,2410,29280,6577,46731,177,6613,971,1128,30562,2133,51175,957,6499,305,19.75240411,0.011053388,80.22548911,0,0,0,0.011053388,0,0,485
61.8,54744,6217,53977,1246998,1,1,247.0354011,16.13495242,100.2000402,24.34210668,141.2455977,36.44739296,102.7063422,19.60053416,57.01568179,48.23284766,57.01568179,48.23284766,40.83804618,45.66833886,23.23735935,16.50770584,136.1284159,40.9525751,132.943318,44.3264624,135.3640399,43.44342742,0,54744,0,0,0,53977,0,6217,33422,21322,0,31,625,2247,5103,12473,16271,10705,6522,12,6205,8581,46163,93,6215,28805,15045,3120,651,48,0,0,4207,2010,8,44381,10355,1,4,275,7063,23785,15155,6002,1523,169,0,37,991,4311,842,36,0,30258,22009,2477,18391,13928,12356,6277,2428,577,16,4,411,4050,1756,28033,20146,6547,18,12777,10101,11578,9483,5662,2907,1159,292,12,6,519,4928,770,35674,17421,1649,30922,21681,1374,314,5137,766,42958,11786,23361,30616,5351,866,87,54657,438,53539,221,5988,8,2116,52628,12784,41193,101,6057,59,724,54020,4145,49832,249,5963,5,82.45083207,0,0,10.83354858,5.243348954,1.472270396,0,0,0,73
45.9,13537,2093,45789,1538403,1.611637831,1.099411607,247.3227451,16.7600419,107.7000813,19.35270171,96.44817906,27.28758753,120.0407033,19.15938146,70.50773953,44.348487,70.50773953,44.348487,55.73672158,40.80018346,31.45748689,15.0948777,89.60087169,35.20537779,84.53150624,32.16153178,86.12580335,33.10139024,0,13537,0,0,0,45789,0,2093,5227,8310,1,2,29,869,6806,18688,13391,5300,703,285,1808,7801,5736,10,5976,18575,18142,3083,0,3,0,0,2093,0,0,5769,7768,0,0,0,267,8929,13569,11364,9275,2385,0,0,428,1558,107,0,0,5052,8033,452,21734,13968,4311,3853,1723,193,7,0,502,1447,144,4453,7427,1632,25,9614,20127,6802,3175,3030,2383,548,104,6,0,585,1475,33,6317,6932,288,40032,5728,29,262,1727,104,9080,4457,30403,15386,1882,211,2615,10922,3740,42049,1567,526,0,4593,8944,13276,32513,985,1108,0,4139,9398,8850,36939,1557,536,0,85.3530331,3.707913056,4.26196903,0,6.677084813,0,0,0,0,505
54,15048,17267,82321,1506122,1,1,255,0,75.81353004,10.46308237,95.21278575,23.05219972,106.3088783,30.71632593,225.9549442,57.50117757,79.26189527,33.97787863,146.1054625,63.3481718,43.91088517,18.48291004,88.46710526,14.79002526,87.86642743,16.8287192,92.62280702,16.23356442,0,15048,0,0,0,82321,0,17267,14759,289,7,4485,35382,30149,11378,919,1,0,0,16815,452,5854,9194,0,686,10980,21117,38605,10891,42,0,0,5636,11631,604,9749,4695,0,0,50,6266,14942,24010,34149,2903,1,1,161,7745,8327,1023,10,0,448,1202,13398,11778,13579,25284,16486,7824,3650,1947,1773,2236,2412,12619,2051,12016,955,26,11048,168,214,335,544,1421,6402,33455,24390,4344,822,12626,3819,1076,6407,7565,79574,2681,66,5732,8028,3507,5477,9571,54034,28287,10169,7098,30,15018,62,82259,2459,14788,20,523,14525,1985,80336,453,16249,565,13,15035,55,82266,433,16740,94,0,19.73124517,38.30239753,0,0,0,41.96635731,0,0,155
85.8,29544,21921,100500,1470788,1,1,254.9891687,0.836183183,122.2144259,10.95547174,122.3306255,15.80092539,137.7500338,19.33187145,171.3841389,46.67901042,171.3841389,46.67901042,74.26641619,51.23414041,26.20735175,12.46523346,107.616538,19.16026325,106.8395613,18.17396249,108.3559098,18.42802044,0,29544,0,0,0,100500,0,21921,550,28994,2,3,76,3053,27250,41446,21721,6471,478,2948,18973,1202,28342,4,6,5785,26029,41006,25706,1949,15,0,538,21383,13,3936,25595,0,2,4,81,5831,19903,23415,33300,17964,2,821,3101,7927,9600,470,0,41,10058,19445,14985,510,1860,7924,17202,20204,18760,19055,139,5429,16353,13,5152,17830,6549,14819,301,501,1390,4796,10646,14999,15877,14836,22335,201,8248,13472,10696,15970,2878,86734,12558,1208,15670,5599,652,24939,4605,92899,7601,21440,481,697,28847,973,99527,134,19382,2405,770,28774,1000,99500,122,14464,7335,725,28819,986,99514,133,18995,2793,98.23774533,0,0,0.957470497,0.368991952,0.435792219,0,0,0,151
76.4,19113,7661,72339,1416902,1,1,254.9987443,0.137239777,148.5080835,12.84576414,105.7951656,15.0613804,127.5419871,22.99377789,120.3487155,44.93679973,120.3487155,44.93679973,74.19656778,50.39794263,29.72469,18.48258279,78.2345524,14.37688147,78.64040182,15.47222948,77.48087689,14.95530046,0,19113,0,0,0,72339,0,7661,1,19112,0,0,10,100,1209,9094,19546,20777,21603,3,7658,4385,14728,1,669,15550,27523,25401,3184,11,0,0,6230,1431,0,5933,13180,0,0,2,921,15164,17607,23098,14917,630,0,46,1168,5225,1196,26,0,142,15408,3563,0,542,6023,21104,16805,11652,7578,8635,191,6282,1188,53,12967,4809,1284,0,13,855,4666,11535,18976,11799,8597,6076,9822,371,6354,936,7083,10313,1717,66827,5399,113,1109,5050,1502,13854,5259,61123,11216,6861,800,1796,17317,2892,69447,4442,3219,0,3514,15599,5669,66670,815,6846,0,3600,15513,4448,67891,3771,3890,0,98.176191,0.033160164,0,0.121587266,0.375815187,1.29324638,0,0,0,583
50,26856,20856,171588,1442174,1,1,254.7147379,4.05907598,89.72479148,13.88952466,107.856345,19.38716432,116.5817694,26.43287338,55.03983521,31.47205198,215.0991585,49.54501871,33.42605004,32.56528675,26.77889485,13.15978182,110.8438338,25.00012515,107.519437,25.17434856,109.2056524,25.04801658,0,26856,0,0,24,171564,4,20852,21254,5602,145,2822,17810,40814,53419,40776,13891,1787,124,19638,1218,6210,20646,88,3786,51136,68964,39568,8003,43,0,0,4826,16030,48,14032,12776,6,5,136,15070,51539,59557,42487,2765,23,90,1457,10993,6933,1285,97,1,12684,13935,237,115491,39082,12655,3374,806,159,18,3,18522,2303,31,418,1226,7142,18070,31346,464,461,570,1045,2444,6292,17684,40891,70391,335,2742,17779,21190,5291,375,161686,9556,346,19205,1604,47,21772,5084,117654,53934,20148,708,237,26619,1312,170276,459,11998,8399,805,26051,10697,160891,205,7450,13201,552,26304,2996,168592,414,11558,8884,1.477292202,94.10111397,0.658097686,0.452442159,3.311053985,0,0,0,0,110
74.6,46191,13572,157877,1703406,1,1,252.2023554,17.58040914,94.0241389,16.2511119,71.50527159,26.16338015,98.1663744,27.66764148,63.13647696,39.91271679,63.13647696,39.91271679,70.66610379,60.89775988,31.68255721,20.25202987,97.44402589,21.89005624,95.76519235,24.23839941,97.37044013,23.3294943,120,46071,0,0,3,157874,0,13572,30416,15775,1650,5176,30059,57097,38753,17637,6454,1012,39,2698,10874,37650,8541,18683,34849,35329,41643,21715,4811,810,37,0,13572,0,2066,33100,11025,0,3,188,13766,35997,53580,49237,5056,50,59,1635,6050,5062,731,34,1,17329,28325,537,52424,81280,20922,2916,272,57,6,0,4792,8274,506,14446,29192,2542,11,20318,67576,51848,14333,3151,509,102,35,5,0,5324,8094,154,20337,19929,5925,144360,12734,783,4417,6364,2791,30207,15984,109955,47922,10337,3235,932,45259,338,157539,1139,12401,32,3353,42838,5396,152481,751,12323,498,2001,44190,1450,156427,1094,12407,71,18.99315562,78.98955331,0,0,2.017291066,0,0,0,0,230
65.1,15291,4838,48956,1488406,1.227818251,1,251.5398513,15.10508631,70.31659275,9.461997769,115.7460214,12.78634586,106.8662927,20.70356626,115.029818,48.72934212,115.029818,48.72934212,111.8334203,59.57689213,23.84235586,12.62328538,99.58687712,15.29252792,97.65875294,14.32003858,97.57128881,14.48188773,0,15332,0,0,0,48956,0,4886,15332,0,331,8510,21165,15052,3836,62,0,0,0,4819,67,726,14606,5,3799,19226,15675,10140,111,0,0,0,1886,3000,4,10333,4995,0,5,7012,17108,14540,10254,37,0,0,0,240,2702,1790,154,0,0,1545,9769,4018,17111,20511,7711,2720,753,141,8,1,293,3093,1500,1162,7663,6235,272,5970,20468,12768,5798,2516,1048,309,72,6,1,401,3618,867,2597,8387,4348,39375,9217,364,453,2656,1777,12624,2708,32494,16462,4171,715,69,15263,777,48179,460,4426,0,139,15193,4399,44557,203,4629,54,126,15206,2976,45980,492,4394,0,0,92.36024138,3.039963566,3.871114653,0.250483889,0,0.022771263,0,0.455425253,16
59.3,1090,5836,27936,1335122,8.047449112,1.459962726,255,0,149.8036697,10.58994383,88.58073394,9.08249082,144.2458716,24.04781941,180.3544068,29.25026136,180.3544068,29.25026136,181.4055046,43.24654126,32.6587156,13.59201685,76.12110092,7.468821922,78.89724771,7.476592904,78.30091743,7.362033688,0,1090,0,0,0,27936,0,5836,0,1090,0,0,0,0,0,8,1236,10258,16434,0,5836,811,279,0,3281,23510,1145,0,0,0,0,0,5826,10,0,66,1024,0,0,0,13,3277,15896,6821,1796,133,0,177,1416,3587,651,5,0,3,111,976,1484,13543,11104,1639,161,5,0,0,416,3394,2026,1,21,881,187,475,4168,13039,8079,1765,375,32,3,0,0,538,4310,988,4,252,834,21855,5977,104,703,3521,1612,685,405,7366,20570,2364,3472,0,1090,82,27854,469,5367,0,1,1089,1413,26523,17,5819,0,0,1090,84,27852,236,5600,0,14.72803347,0,85.27196653,0,0,0,0,0,0,182
